rt,acc,subject,word,priming_effect,speech_isochrony,syllable_number
1542.3830999999998,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,penguin,consistent,averaged,disyllabic
1356.3191000000002,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,lyrebird,inconsistent,averaged,trisyllabic
1706.0385,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,turkey,inconsistent,averaged,disyllabic
961.7942,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,spider,inconsistent,averaged,disyllabic
1400.8138000000001,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,dinosaur,inconsistent,averaged,trisyllabic
1911.887,0,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,gorilla,inconsistent,averaged,trisyllabic
2151.502,0,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,canary,consistent,averaged,trisyllabic
1284.4424999999999,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,mosquito,consistent,averaged,trisyllabic
1956.844,0,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,turtle,inconsistent,averaged,disyllabic
1200.9916,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,elephant,inconsistent,averaged,trisyllabic
2460.8648,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,octopus,consistent,averaged,trisyllabic
1080.5232,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,penguin,inconsistent,averaged,disyllabic
1029.7563,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,kangaroo,consistent,averaged,trisyllabic
1055.9551000000001,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,goldfish,inconsistent,averaged,disyllabic
2040.8411,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,jellyfish,inconsistent,averaged,trisyllabic
1100.6079,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,giraffe,inconsistent,averaged,disyllabic
1312.2474,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,elephant,consistent,averaged,trisyllabic
2050.4645,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,lyrebird,consistent,averaged,trisyllabic
1032.5752,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,dinosaur,consistent,averaged,trisyllabic
2046.4822,0,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,dolphin,inconsistent,averaged,disyllabic
2214.7527,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,gorilla,consistent,averaged,trisyllabic
1954.3101000000001,0,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,pigeon,inconsistent,averaged,disyllabic
1828.5023,0,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,parrot,consistent,averaged,disyllabic
954.4666000000001,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,donkey,inconsistent,averaged,disyllabic
964.9208,1,cbb3.14_linguistic_rhythm_priming_2023-03-14_15h20.08.525.csv,kangaroo,inconsistent,averaged,trisyllabic
2269.1413,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,goldfish,inconsistent,averaged,disyllabic
2048.1026,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,turkey,inconsistent,averaged,disyllabic
2694.0132000000003,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,ladybug,consistent,averaged,trisyllabic
2185.7716,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,lionfish,consistent,averaged,trisyllabic
1983.5743,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,elephant,consistent,averaged,trisyllabic
1983.8649,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,mosquito,inconsistent,averaged,trisyllabic
2312.4772,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,canary,consistent,averaged,trisyllabic
2148.1154,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,antelope,inconsistent,averaged,trisyllabic
1602.9753,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,turtle,inconsistent,averaged,disyllabic
1405.6904,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,giraffe,inconsistent,averaged,disyllabic
1425.7544,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,dolphin,consistent,averaged,disyllabic
2302.1498,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,dinosaur,consistent,averaged,trisyllabic
2407.7177,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,seahorse,consistent,averaged,disyllabic
2455.0005,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,kangaroo,inconsistent,averaged,trisyllabic
2333.5262000000002,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,turtle,consistent,averaged,disyllabic
1205.3122,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,kangaroo,consistent,averaged,trisyllabic
1681.3818,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,pigeon,inconsistent,averaged,disyllabic
1823.6379,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,gorilla,consistent,averaged,trisyllabic
2512.4822,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,octopus,consistent,averaged,trisyllabic
2547.0013,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,spider,inconsistent,averaged,disyllabic
2315.9575,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,lyrebird,inconsistent,averaged,trisyllabic
969.1632999999999,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,monkey,consistent,averaged,disyllabic
2010.9944999999998,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,canary,inconsistent,averaged,trisyllabic
1255.8195,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,seahorse,inconsistent,averaged,disyllabic
1379.6275,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,giraffe,consistent,averaged,disyllabic
1715.693,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,goldfish,consistent,averaged,disyllabic
1212.0027,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,spider,consistent,averaged,disyllabic
2427.1535000000003,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,ladybug,inconsistent,averaged,trisyllabic
2380.3462,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,antelope,consistent,averaged,trisyllabic
1234.1752,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,turkey,consistent,averaged,disyllabic
1359.7832999999998,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,dinosaur,inconsistent,averaged,trisyllabic
1333.2385,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,lyrebird,consistent,averaged,trisyllabic
2037.9863,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,pigeon,consistent,averaged,disyllabic
1485.7707,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,elephant,inconsistent,averaged,trisyllabic
1403.7877,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,donkey,inconsistent,averaged,disyllabic
856.0843,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,monkey,inconsistent,averaged,disyllabic
1633.9170000000001,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,dolphin,inconsistent,averaged,disyllabic
1768.8147000000001,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,penguin,consistent,averaged,disyllabic
996.2404,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,donkey,consistent,averaged,disyllabic
2209.3396,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,jellyfish,consistent,averaged,trisyllabic
2607.1216,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,gorilla,inconsistent,averaged,trisyllabic
2377.4435,0,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,mosquito,consistent,averaged,trisyllabic
1703.2289,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,lionfish,inconsistent,averaged,trisyllabic
1588.1164999999999,1,dxt3.14_linguistic_rhythm_priming_2023-03-14_16h08.03.742.csv,jellyfish,inconsistent,averaged,trisyllabic
2112.5452,1,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,spider,consistent,averaged,disyllabic
1144.0209,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,giraffe,inconsistent,averaged,disyllabic
1151.3012,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,penguin,inconsistent,averaged,disyllabic
1348.7891,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,turtle,inconsistent,averaged,disyllabic
1991.9606,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,seahorse,consistent,averaged,disyllabic
1889.8585,1,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,goldfish,inconsistent,averaged,disyllabic
1399.7231000000002,1,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,seahorse,inconsistent,averaged,disyllabic
1655.6885,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,octopus,inconsistent,averaged,trisyllabic
1563.3714,1,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,turkey,consistent,averaged,disyllabic
1599.8577,1,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,jellyfish,consistent,averaged,trisyllabic
1518.7435,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,parrot,consistent,averaged,disyllabic
1659.4504000000002,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,octopus,consistent,averaged,trisyllabic
1681.6479,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,mosquito,consistent,averaged,trisyllabic
1271.104,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,donkey,inconsistent,averaged,disyllabic
1595.9802,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,lyrebird,inconsistent,averaged,trisyllabic
1211.818,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,canary,consistent,averaged,trisyllabic
1424.7513999999999,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,kangaroo,consistent,averaged,trisyllabic
1516.974,1,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,lyrebird,consistent,averaged,trisyllabic
1419.8249999999998,1,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,jellyfish,inconsistent,averaged,trisyllabic
1010.5742,1,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,monkey,consistent,averaged,disyllabic
1486.7074,1,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,lionfish,inconsistent,averaged,trisyllabic
1372.4651000000001,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,mosquito,inconsistent,averaged,trisyllabic
1015.6502999999999,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,penguin,consistent,averaged,disyllabic
1108.3781,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,canary,inconsistent,averaged,trisyllabic
1151.9642000000001,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,dinosaur,consistent,averaged,trisyllabic
1321.8719999999998,1,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,goldfish,consistent,averaged,disyllabic
1143.1698999999999,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,dinosaur,inconsistent,averaged,trisyllabic
1205.2155,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,pigeon,consistent,averaged,disyllabic
1548.8482,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,kangaroo,inconsistent,averaged,trisyllabic
1260.601,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,donkey,consistent,averaged,disyllabic
1527.7335,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,giraffe,consistent,averaged,disyllabic
1242.7161,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,parrot,inconsistent,averaged,disyllabic
1492.427,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,elephant,consistent,averaged,trisyllabic
1313.7703999999999,1,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,elephant,inconsistent,averaged,trisyllabic
1711.308,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,antelope,consistent,averaged,trisyllabic
1839.4835,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,ladybug,consistent,averaged,trisyllabic
1462.4593,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,dolphin,inconsistent,averaged,disyllabic
1093.0407,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,dolphin,consistent,averaged,disyllabic
1940.5793,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,antelope,inconsistent,averaged,trisyllabic
1782.1489,1,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,pigeon,inconsistent,averaged,disyllabic
1047.9186,1,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,monkey,inconsistent,averaged,disyllabic
1464.1326,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,gorilla,consistent,averaged,trisyllabic
1571.7845,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,spider,inconsistent,averaged,disyllabic
1554.3533,1,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,lionfish,consistent,averaged,trisyllabic
1385.1728,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,gorilla,inconsistent,averaged,trisyllabic
1562.8782,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,turtle,consistent,averaged,disyllabic
1551.3593,0,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,ladybug,inconsistent,averaged,trisyllabic
1170.1499,1,gll3.12_linguistic_rhythm_priming_2023-03-12_14h27.20.732.csv,turkey,inconsistent,averaged,disyllabic
2238.0892,0,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,penguin,consistent,averaged,disyllabic
2558.6022000000003,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,lyrebird,consistent,averaged,trisyllabic
2045.2084,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,pigeon,consistent,averaged,disyllabic
2340.4143999999997,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,lionfish,inconsistent,averaged,trisyllabic
2044.6200000000001,0,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,dolphin,consistent,averaged,disyllabic
2596.9093000000003,0,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,kangaroo,consistent,averaged,trisyllabic
2283.6674000000003,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,octopus,inconsistent,averaged,trisyllabic
1804.5537,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,parrot,consistent,averaged,disyllabic
2060.1398999999997,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,goldfish,inconsistent,averaged,disyllabic
2049.4431999999997,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,seahorse,consistent,averaged,disyllabic
1663.1971999999998,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,spider,consistent,averaged,disyllabic
1686.6143,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,lyrebird,inconsistent,averaged,trisyllabic
1998.4869,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,turkey,consistent,averaged,disyllabic
2077.7472000000002,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,goldfish,consistent,averaged,disyllabic
1832.5986,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,lionfish,consistent,averaged,trisyllabic
2449.4764,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,dinosaur,consistent,averaged,trisyllabic
1847.1051,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,dinosaur,inconsistent,averaged,trisyllabic
1084.0213,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,monkey,inconsistent,averaged,disyllabic
1869.0247,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,turkey,inconsistent,averaged,disyllabic
2274.7173,0,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,canary,inconsistent,averaged,trisyllabic
2262.1317,0,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,giraffe,consistent,averaged,disyllabic
2248.4039,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,seahorse,inconsistent,averaged,disyllabic
1487.1176,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,donkey,consistent,averaged,disyllabic
2010.8681000000001,0,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,mosquito,inconsistent,averaged,trisyllabic
2031.1382999999998,0,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,ladybug,inconsistent,averaged,trisyllabic
952.9562999999999,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,monkey,consistent,averaged,disyllabic
1897.1923,0,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,octopus,consistent,averaged,trisyllabic
1683.2069999999999,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,turtle,inconsistent,averaged,disyllabic
1631.2759999999998,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,jellyfish,consistent,averaged,trisyllabic
2015.7904000000003,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,parrot,inconsistent,averaged,disyllabic
2299.5572,0,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,gorilla,inconsistent,averaged,trisyllabic
1569.3907,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,donkey,inconsistent,averaged,disyllabic
1966.8446,0,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,canary,consistent,averaged,trisyllabic
1643.8774,0,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,ladybug,consistent,averaged,trisyllabic
1392.007,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,turtle,consistent,averaged,disyllabic
2288.5268,0,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,gorilla,consistent,averaged,trisyllabic
1568.8899000000001,1,hdl3.12_linguistic_rhythm_priming_2023-03-12_16h22.58.277.csv,spider,inconsistent,averaged,disyllabic
2539.7088,0,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,octopus,inconsistent,averaged,trisyllabic
1923.5845,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,goldfish,inconsistent,averaged,disyllabic
2275.8645,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,lionfish,inconsistent,averaged,trisyllabic
2470.7844,0,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,canary,consistent,averaged,trisyllabic
1265.3887,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,goldfish,consistent,averaged,disyllabic
2636.7379,0,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,ladybug,inconsistent,averaged,trisyllabic
1201.0885,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,donkey,inconsistent,averaged,disyllabic
1693.1965,0,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,turkey,inconsistent,averaged,disyllabic
1769.2468,0,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,ladybug,consistent,averaged,trisyllabic
2088.7611,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,spider,inconsistent,averaged,disyllabic
2270.1726,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,mosquito,inconsistent,averaged,trisyllabic
1684.7380999999998,0,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,dolphin,inconsistent,averaged,disyllabic
2571.7124999999996,0,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,lyrebird,inconsistent,averaged,trisyllabic
917.1665,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,lyrebird,consistent,averaged,trisyllabic
888.2075,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,donkey,consistent,averaged,disyllabic
2720.9514,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,kangaroo,inconsistent,averaged,trisyllabic
1889.1019000000001,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,antelope,inconsistent,averaged,trisyllabic
1284.2238,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,mosquito,consistent,averaged,trisyllabic
911.6798,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,monkey,consistent,averaged,disyllabic
1736.1302,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,antelope,consistent,averaged,trisyllabic
1557.868,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,jellyfish,inconsistent,averaged,trisyllabic
1816.4983,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,penguin,consistent,averaged,disyllabic
1087.2668,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,elephant,consistent,averaged,trisyllabic
1216.7031,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,spider,consistent,averaged,disyllabic
1789.5293000000001,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,kangaroo,consistent,averaged,trisyllabic
1497.9348,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,giraffe,inconsistent,averaged,disyllabic
1289.8064,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,lionfish,consistent,averaged,trisyllabic
2482.1825,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,seahorse,consistent,averaged,disyllabic
1359.2622000000001,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,seahorse,inconsistent,averaged,disyllabic
1157.0133,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,gorilla,consistent,averaged,trisyllabic
2047.8336000000002,0,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,turtle,inconsistent,averaged,disyllabic
1468.3310999999999,1,maixiaonan3.12_linguistic_rhythm_priming_2023-03-12_14h52.38.006.csv,jellyfish,consistent,averaged,trisyllabic
1933.1825000000001,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,elephant,inconsistent,averaged,trisyllabic
1227.5887,0,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,canary,inconsistent,averaged,trisyllabic
1525.6034,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,octopus,consistent,averaged,trisyllabic
1546.5665,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,antelope,consistent,averaged,trisyllabic
1391.3804,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,goldfish,inconsistent,averaged,disyllabic
1460.5790000000002,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,dinosaur,consistent,averaged,trisyllabic
979.9981,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,goldfish,consistent,averaged,disyllabic
1238.809,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,spider,inconsistent,averaged,disyllabic
1370.8631,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,lionfish,inconsistent,averaged,trisyllabic
1323.9265,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,dolphin,inconsistent,averaged,disyllabic
1896.894,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,lionfish,consistent,averaged,trisyllabic
903.0944,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,donkey,inconsistent,averaged,disyllabic
866.7996,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,monkey,consistent,averaged,disyllabic
1751.3167,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,turtle,inconsistent,averaged,disyllabic
1158.6023,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,parrot,inconsistent,averaged,disyllabic
2151.7881,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,pigeon,inconsistent,averaged,disyllabic
933.4566,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,spider,consistent,averaged,disyllabic
1443.0081,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,jellyfish,inconsistent,averaged,trisyllabic
1589.0839999999998,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,turkey,consistent,averaged,disyllabic
1956.3256,0,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,lyrebird,consistent,averaged,trisyllabic
1880.7128,0,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,octopus,inconsistent,averaged,trisyllabic
2004.1185,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,kangaroo,inconsistent,averaged,trisyllabic
1379.0818,1,py3.14_linguistic_rhythm_priming_2023-03-14_16h35.44.603.csv,penguin,consistent,averaged,disyllabic
